node_id,depth,lp_bound,incumbent,branch_item,branch_t,direction,status,cg_iters,columns_added
532,14,669521.996299,1371.452073,,,,PRUNED_BY_BOUND,0,0
215,9,792235.902269,1371.452073,,,,PRUNED_BY_BOUND,0,0
216,9,792235.902269,1371.452073,,,,PRUNED_BY_BOUND,0,0
83,7,836307.465903,1371.452073,,,,PRUNED_BY_BOUND,0,0
84,7,836307.465903,1371.452073,,,,PRUNED_BY_BOUND,0,0
279,9,933394.759077,1371.452073,,,,PRUNED_BY_BOUND,0,0
280,9,933394.759077,1371.452073,,,,PRUNED_BY_BOUND,0,0
193,13,1001127.917872,1371.452073,,,,PRUNED_BY_BOUND,0,0
194,13,1001127.917872,1371.452073,,,,PRUNED_BY_BOUND,0,0
189,12,1001181.099541,1371.452073,,,,PRUNED_BY_BOUND,0,0
190,12,1001181.099541,1371.452073,,,,PRUNED_BY_BOUND,0,0
685,13,1001191.782886,1371.452073,,,,PRUNED_BY_BOUND,0,0
686,13,1001191.782886,1371.452073,,,,PRUNED_BY_BOUND,0,0
595,14,1001256.787083,1371.452073,,,,PRUNED_BY_BOUND,0,0
596,14,1001256.787083,1371.452073,,,,PRUNED_BY_BOUND,0,0
713,13,1001279.039686,1371.452073,,,,PRUNED_BY_BOUND,0,0
714,13,1001279.039686,1371.452073,,,,PRUNED_BY_BOUND,0,0
367,15,1001290.446683,1371.452073,,,,PRUNED_BY_BOUND,0,0
368,15,1001290.446683,1371.452073,,,,PRUNED_BY_BOUND,0,0
727,15,1001380.200693,1371.452073,,,,PRUNED_BY_BOUND,0,0
728,15,1001380.200693,1371.452073,,,,PRUNED_BY_BOUND,0,0
599,15,1201225.540778,1371.452073,,,,PRUNED_BY_BOUND,0,0
600,15,1201225.540778,1371.452073,,,,PRUNED_BY_BOUND,0,0
