node_id,depth,lp_bound,incumbent,branch_item,branch_t,direction,status,cg_iters,columns_added
160,14,1235.457923,inf,0,4,F,BRANCHED_F,1,0
161,14,1235.457923,inf,0,4,F,BRANCHED_F,1,0
162,14,inf,inf,,,,INFEASIBLE,0,0
163,14,1235.457923,inf,0,4,F,BRANCHED_F,1,0
164,14,inf,inf,,,,INFEASIBLE,0,0
165,14,1235.457923,inf,0,4,F,BRANCHED_F,1,0
166,14,1235.457923,inf,0,4,F,BRANCHED_F,1,0
167,14,1235.457923,inf,0,4,F,BRANCHED_F,1,0
168,14,1235.457923,inf,0,4,F,BRANCHED_F,1,0
169,14,1235.457923,inf,0,4,F,BRANCHED_F,1,0
170,14,inf,inf,,,,INFEASIBLE,0,0
171,14,1235.457923,inf,0,4,F,BRANCHED_F,1,0
172,14,inf,inf,,,,INFEASIBLE,0,0
173,14,1235.457923,inf,0,4,F,BRANCHED_F,1,0
174,14,1235.457923,inf,0,4,F,BRANCHED_F,1,0
175,14,1235.457923,inf,0,4,F,BRANCHED_F,1,0
176,14,1235.457923,inf,0,4,F,BRANCHED_F,1,0
177,14,1235.457923,inf,0,4,F,BRANCHED_F,1,0
178,14,inf,inf,,,,INFEASIBLE,0,0
179,14,1235.457923,inf,0,4,F,BRANCHED_F,1,0
180,14,inf,inf,,,,INFEASIBLE,0,0
181,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
182,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
183,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
184,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
185,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
186,15,inf,inf,,,,INFEASIBLE,0,0
187,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
188,15,inf,inf,,,,INFEASIBLE,0,0
189,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
190,15,inf,inf,,,,INFEASIBLE,0,0
191,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
192,15,inf,inf,,,,INFEASIBLE,0,0
193,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
194,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
195,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
196,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
197,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
198,15,inf,inf,,,,INFEASIBLE,0,0
199,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
200,15,inf,inf,,,,INFEASIBLE,0,0
201,15,1235.457923,inf,0,3,F,BRANCHED_F,1,0
